"Title","Writer","Series","Price","Pagenum","Reviewcount","Score","Sellnum","Novel_X","Novel_Korea","Novel_United","Novel_Japan","Novel_China","Novel_SpainLatin","Novel_France","Novel_Germany","Novel_Russia","Novel_Italy","Novel_EEurope","Novel_NEurope","Novel_EtcCountry","Novel_WriterSelect","Genre_Mystery","Genre_Horror","Genre_Fantasy","Genre_Martialart","Genre_SF","Genre_Thriller","Genre_History","Genre_X","n"
"셜록 홈즈의 회상","아더 코난 도일","X",6120,325,3,7,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,6
"셜록 홈즈의 회상","아서 코난 도일","X",7450,384,0,0,27,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,6
"셜록 홈즈의 회상 11편 : The Memoirs of Sherlock Holmes(영어 원서)","아서 코난 도일","X",15200,294,0,0,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"셜록 홈즈의 회상 1집 : The Memoirs of Sherlock Holmes (영어 원서)","아서 코난 도일","X",9700,157,0,0,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"셜록 홈즈의 회상 2집 : The Memoirs of Sherlock Holmes (영어 원서)","아서 코난 도일","X",9100,142,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"셜록 홈즈의 회상록","아서 코난 도일","X",9000,368,2,10,48,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3
"셜록의 모험","아서 코난 도일","X",14220,472,0,0,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
"셜록홈즈 단편 베스트","아서 코난 도일","X",5400,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"셜록홈즈 모리어티의 죽음 ","앤터니 호로비츠","X",12420,424,108,8,1092,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"셜록홈즈 배스커빌의 사냥개","아서 코난 도일","X",5310,372,1,8,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
"셜록홈즈 베스트 12","아서 코난 도일","X",11700,333,0,0,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"셜록홈즈 베스트 단편선 13","아서 코난 도일","X",11700,504,0,0,132,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
"셜록홈즈 장편 베스트 걸작선","아서 코난 도일","X",10800,670,1,7,60,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"셜록홈즈 추리걸작선","아서 코난 도일","X",5850,304,0,0,60,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
"셜록홈즈의 귀환 3","아서 코난 도일","X",23000,278,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"셜록홈즈의 귀환 4","아서 코난 도일","X",23000,255,1,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"셜록홈즈의 마지막 인사 1","아서 코난 도일","X",23000,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"셜록홈즈의 마지막 인사 2","아서 코난 도일","X",23000,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"셜록홈즈의 마지막 인사 3","아서 코난 도일","X",23000,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"셜록홈즈의 사건집 2","아서 코난 도일","X",23000,282,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"셜록홈즈의귀환 1","아서 코난 도일","X",23000,250,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"셜록홈즈의귀환 2","아서 코난 도일","X",23000,258,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"셜롬 홈즈 그의 마지막 인사","아서 코난 도일","X",10800,288,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
"셜리 홈즈와 핏빛 우울","김아영 역","X",12000,232,8,8,150,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"셰이프 오브 워터","Guillermo Del Toro, 대니얼 크라우스","X",13500,380,33,8,18111,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"셰익스피어 4대 비극","셰익스피어","X",13500,406,0,0,60,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
"셰익스피어 4대 비극","윌리엄 셰익스피어 원","X",10800,544,11,6,4824,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
"셰익스피어 비극","윌리엄 셰익스피어","X",9900,316,1,6,186,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"셰익스피어 아름다운 이야기 20편 : Beautiful Stories from Shakespeare (영어 원서)","셰익스피어","X",10800,183,0,0,276,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"셰익스피어 전집","윌리엄 셰익스피어","X",108000,1808,2,8,630,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
"셰익스피어 희극","윌리엄 셰익스피어","X",8100,252,0,0,210,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"셰익스피어를 사랑한 여자","최복심","X",11700,368,19,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"셰프 1","안네 홀트","X",7020,316,0,0,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"셰프 2","안네 홀트","X",7020,360,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"셰프 강한식 3","이어랑","X",7200,304,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"셰프 강한식 4","이어랑","X",7200,304,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"셰프 강한식 5","이어랑","X",7200,302,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"셰프 강한식 6","이어랑","X",7200,303,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"셰프 강한식 7","이어랑","X",7200,303,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"셰프 강한식 8","이어랑","X",7200,302,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"셰프와 소믈리에","김하인","X",11520,384,14,8,342,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"소","김용원","X",11700,326,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
"소","이광희","X",11700,240,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
"소각의 여왕","이유","X",10800,236,28,8,276,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"소공녀","프랜시스 호지슨 버넷 원","X",6930,360,3,8,888,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"소공녀 : A Little Princess (영어 원서)","프랜시스 호지슨 버넷 원","X",12500,227,0,0,48,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"소공자 : Little Lord Fauntleroy (영어 원서)","프랜시스 호지슨 버넷 원","X",12400,225,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"소공자로 환생한 그랜드 마스터 1","이터널","X",7200,320,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"소공자로 환생한 그랜드 마스터 2","이터널","X",7200,312,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"소공자로 환생한 그랜드 마스터 3","이터널","X",7200,320,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"소공자로 환생한 그랜드 마스터 4","이터널","X",7200,303,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"소공자로 환생한 그랜드 마스터 5","이터널","X",7200,301,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"소공자로 환생한 그랜드 마스터 6","이터널","X",7200,318,0,0,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"소금 기둥","레오폴도 루고네스","X",7200,154,5,8,96,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"소나기","강신재, 오영수, 김동인, 김유정, 나도향","X",13500,600,1,10,1428,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
"소나기","황순원","X",6975,116,1,4.5,3774,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
"소나기 : 황순원 단편집","황순원","X",8550,176,23,8,10869,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"소나기, 별","황순원","X",13500,284,0,0,552,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"소낙비, 땡볕 외","김유정","X",11610,176,0,0,84,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"소네자키 숲의 정사","지카마쓰 몬자에몬","X",9500,141,0,0,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"소네치카","류드밀라 울리츠카야","X",12600,471,17,8,276,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"소녀 소년을 만나다","박상은 역","X",8550,195,22,6,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"소녀 파데트","조르주 상드","X",28000,318,0.5,4,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
"소녀가 잃어버린 여덟 가지","야마다 에이미","X",8100,200,22,8,24,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"소녀들의 수난시대","임홍빈 역","X",13320,344,0,0,42,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"소녀를 사랑하는 방법","헤일리 태너","X",12150,376,19,8,48,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"소녀와 담배","브누아 뒤퇴르트르","X",9000,236,4,7,24,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"소녀와 망태할아버지","장영식","X",11700,256,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"소녀와 여인","장승원","X",12420,304,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"소녀와 죽음","막심 고리키","X",4050,173,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
"소녀의 무덤","제프리 디버","X",12600,648,37,8,264,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"소년","다니자키 준이치로","X",8820,132,0,0,1242,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
"소년 H 1","세노오 갓파","X",8820,382,3,8,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"소년 H 2","세노오 갓파","X",8820,399,1,8,24,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"소년 소녀를 위한 요재지이","포송령","X",6300,192,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"소년 시대","가시와바라 효조","X",12600,428,0,0,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"소년 시절","J. M. 쿳시","X",12420,280,7,8,432,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
"소년 앨리스","나가노 마유미","X",9000,156,0,0,84,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"소년, 소녀를 만나다 ","황순원문학촌 소나기마을 편","X",10800,192,0,0,2118,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"소년7의 고백","안보윤","X",11700,308,1,10,1008,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"소년기","안채윤","X",10800,220,3,10,630,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"소년들은 불꽃놀이를 옆에서 보고 싶었다","이와이 슌지","X",10800,208,21,8,990,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"소년시절","J. M. 쿳시","X",9000,319,2,7,48,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
"소년은 눈물 위를 달린다","팀 보울러","X",11520,284,32,8,432,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"소년은 늙지 않는다","김경욱","X",11700,314,7,8,492,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"소년은 자란다","아라이","X",9000,264,45,7,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"소년을 위로해줘","은희경","X",12420,520,69,8,2160,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"소년을 위한 사랑의 해석","이응준","X",10800,278,1,7,144,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"소년의 비애","이광수","X",12150,532,0,0,78,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"소년의 자작나무 숲","신현지","X",12420,288,3,8,24,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"소년이 온다 1  (큰글자책)","한강","X",19000,104,0,0,354,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"소년이 온다 2 (큰글자책)","한강","X",19000,120,0,0,318,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"소년이로","최수철, 백민석, 김중혁, 윤고은, 편혜영","X",12600,404,10,8,240,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"소년탐정 실패하다","죠 메노","X",12600,414,8,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"소돔 120일 혹은 방탕주의 학교","D. A. F. 드 사드","X",26100,536,0,0,498,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"소돔 120일을 찾아서","시브사와","X",10800,368,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"소돔 베를린","이반 골","X",11700,167,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"소돔의 120일","D. A. F. 드 사드","X",14400,426,5,6,876,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"소드 마스터로 회귀 10","황제펭귄","X",7200,304,0,0,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"소드 마스터로 회귀 11","황제펭귄","X",7200,303,0,0,102,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"소드 마스터로 회귀 12","황제펭귄","X",7200,302,0,0,78,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"소드 마스터로 회귀 13","황제펭귄","X",7200,301,0,0,78,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"소드 마스터로 회귀 14","황제펭귄","X",7200,304,0,0,78,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"소드 마스터로 회귀 15","황제펭귄","X",7200,300,0,0,66,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"소드 마스터로 회귀 16","황제펭귄","X",7200,304,0,0,126,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"소드 마스터로 회귀 17","황제펭귄","X",7200,308,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"소드 마스터로 회귀 3","황제펭귄","X",7200,305,0,0,54,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"소드 마스터로 회귀 6","황제펭귄","X",7200,334,0,0,102,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"소드 마스터로 회귀 7","황제펭귄","X",7200,302,0,0,78,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"소드 마스터로 회귀 8","황제펭귄","X",7200,306,0,0,78,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"소드 마스터로 회귀 9","황제펭귄","X",7200,310,0,0,66,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"소드 아카데미 1","이호영","X",7200,304,1,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"소드 아카데미 2","이호영","X",7200,304,0,0,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"소드 아카데미 3","이호영","X",7200,304,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"소드 아카데미 4","이호영","X",7200,304,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"소드 아카데미 5","이호영","X",7200,296,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"소드 아카데미 6","이호영","X",7200,288,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"소드 아카데미 7","이호영","X",7200,288,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"소드 아카데미 8","이호영","X",7200,288,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"소드 엠페러 2","김정률","X",6750,304,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"소드 엠페러 3","김정률","X",6750,304,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"소드 엠페러 4","김정률","X",6750,304,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"소란한 보통날","에쿠니 가오리","X",10800,280,107,8,456,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"소르본의 바보","프레데릭 파제스","X",9900,252,6,6,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"소름","로스 맥도널드","X",9120,388,7,7,226,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3
"소리 1","정상래","X",12820,352,6,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"소리 7","정상래","X",12820,328,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"소리 없는 영웅 1","최수돈","X",14250,248,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"소리 없는 영웅 2","최수돈","X",14250,256,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"소리와 분노","윌리엄 포크너","X",14850,464,3,8,1362,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
"소림","한단순","X",21000,110,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"소림 프라이드에 가다 1","강백, 서하 공","X",7200,304,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"소림 프라이드에 가다 2","강백, 서하 공","X",7200,292,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"소림 프라이드에 가다 3","강백, 서하 공","X",7200,292,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"소림 프라이드에 가다 4","강백, 서하 공","X",7200,292,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"소림/투기","한단순, 우통지 공","X",13770,124,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"소림/투기 큰글씨책","한단순, 우통지 공","X",19000,124,0,0,42,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"소림사 3","금강","X",7200,302,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"소림사 4","금강","X",7200,295,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"소림사 5","금강","X",7200,301,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"소립자","미셸 우엘벡","X",8820,351,13,8,966,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"소망","채만식","X",7650,100,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"소망 없는 불행","페터 한트케","X",9000,190,19,8,528,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"소매각시","심봉순","X",10800,228,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"소멸 VANISH","테스 게리첸","X",5900,480,15,8,240,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
"소멸세계","무라타 사야카","X",11700,292,40,8,4236,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"소벌도리(소벌공) ","소진삽","X",13500,308,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"소생기","윤이주","X",10800,240,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"소서노","최정주","X",12150,544,8,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"소설","제임스 미치너","X",9000,696,2,10,1854,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"소설 1905 (상)","신봉승","X",9900,352,0,0,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"소설 1905 (하)","신봉승","X",9900,370,0,0,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"소설 38사기동대 1","한정훈 극본 / 한승일 소설","X",11700,260,0,0,348,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"소설 38사기동대 2","한정훈 극본 / 한승일 소설","X",11700,304,0,0,300,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"소설 6월 10일","김형진","X",10980,312,0,0,180,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"소설 계룡산","김준걸","X",10800,274,4,8,72,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"소설 군야","석암","X",9900,248,1,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"소설 굴원","목도","X",9450,464,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"소설 귓속말 1","신윤경","X",12600,360,0,0,108,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"소설 귓속말 2","신윤경","X",12600,359,0,0,120,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"소설 근초고왕","류삼","X",8100,304,0,0,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"소설 금병매 2","김춘문 편역","X",5400,278,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"소설 금병매 3","김춘문 편역","X",5400,286,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"소설 김지장","정찬주","X",9000,272,0,0,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"소설 나와 나타샤와 흰 당나귀","이승은","X",13500,416,1,10,192,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"소설 난타 3","최범서","X",7200,306,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"소설 녹정기 1","김용","X",12600,406,0,0,78,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"소설 녹정기 11","김용","X",12600,394,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"소설 녹정기 12","김용","X",12600,412,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"소설 녹정기 2","김용","X",12600,400,0,0,66,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"소설 녹정기 6","김용","X",12600,400,0,0,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"소설 녹정기 7","김용","X",12600,398,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"소설 녹정기 9","김용","X",12600,380,0,0,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"소설 논개 1","김지연","X",11700,383,0,0,72,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
